Dec 12,Harto Wijaya,#PuncakShopee1212 #BoikotJNE #sicepat #Mmmh #KARINA #1212ShopeeBirthdaySale KUY 12.12 BELANJA!  BARANG IMPORT!  ALL HANYA 100RIBUAN!  BINGUNG MAU KADO APA? BINGUNG MAU NYARI TAS MURAH BERMEREK ? AYO CEK DI SHOPEE KUY !  https://shopee.co.id/riaa8888?smtt=0.0.9…  - ONGKIR MURAH DAN AMAN KEMANA AJA!
Dec 12,aku jodohmu,Dimedan semua pegawai JNE wanita yang muslim itu rata2 pakai syar'i  pernah tanya katanya diharuskan sama managernya dan gak boleh gak ada yg gak sholat pas tiba waktu sholat. Jadi saya tetap memprioritas pengiriman JNE untuk bisnis saya Stop.. #BoikotJNE
Dec 12,BambangMbelu,#BoikotJNE
Dec 12,parikan,#PuncakShopee1212 #BoikotJNE Sicepat Error Checkout Saldo Shopeepay Cukup
Dec 12,Keep Silent,Terjun bebas  #BoikotJNE
Dec 12,kopi pahit,Done #BoikotJNE
Dec 12,Toph Beifong,Kirain kenapa #BoikotJNE  ternyata ulah cbong biadab yg iri sama ust Haikal. So soan boikot  pake aja kagak. Bong bong.
Dec 12,YON•젠 리앙 ,SETUJUUUU! Ay sdh info sodara dan rekan jangan pake JNE maning. Jne gebleeek!! #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Lukas Carone,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,M Handy,#BoikotJNE
Dec 12,Rizieq Ulama Lonte,#BoikotJNE . Banyak kadrun2 khilafah di dalam perusahaan ini. Harap bijaksana memilih teman2
Dec 12,TheEnd4,Selamat bobo panjang #BoikotJNE  Langsung bintang 1...
Dec 12,Teguh S Iman,Ohh ternyata wajib hukumnya #BoikotJNE
Dec 12,Cheche_Charo,#BoikotJNE
Dec 12,M Handy,#BoikotJNE
Dec 12,ICHSAN,#BoikotJNE ... Game overrr
Dec 12,Tahugembos,Wkwkwkwkkw....#BoikotJNE
Dec 12,wilsen,#BoikotJNE terlanjur sakit hati sama jne
Dec 12,KRIZTA W TIRTHA,tak support #BoikotJNE min  cek ndang mlebu surgo 
Dec 12,Kelik Es ,#BoikotJNE
Dec 12,M Handy,#BoikotJNE
Dec 12,Agwss,#BoikotJNE
Dec 12,Didiek Murdock,#BoikotJNE #BoikotJNE
Dec 12, Tukang ReTweet ,#BoikotJNE #StopPakaiJNE
Dec 12,Sefa Ahmad,#BoikotJNE
Dec 12,Rizieq Ulama Lonte,#BoikotJNE
Dec 12,sultan sejak akte,Kesian JNE 12.12 kali ini gaakan kebanjiran pengiriman #BoikotJNE
Dec 12,tjah_bralink,Mending Gw pake @rexkirimanexpress dr pd JNE  #BoikotJNE
Dec 12,wilsen,#BoikotJNE sy sakit hati sama jne
Dec 12,P H E R B E E D,Jadi semakin jelas siapa yang selalu melakukan RASIS. Semoga JNE selalu berjaya dan dapat mengatasi masalah ini ... Respons Lengkap JNE soal #BoikotJNE Trending di Twitter
Dec 12,Lukas Carone,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,BlueCream ,Iya bener banget... #BoikotJNE #BoikotJNE  Nieh udah sebulan yang lalu..  Emg sudah ketahuan kadrun semua yang di JNE siang semakin benderang kelihatan banget.. 
Dec 12,Kwetiau siram,#BoikotJNE Aq pen belanja zheyeng ...
Dec 12,Hyung,#BoikotJNE @JNE_ID @JNECare #BoikotJNE 
Dec 12,netizenkontol,Kali aja ada yang mau pesen pake nama sendiri #BoikotJNE #puncakshoppie1212  Besok 12.12
Dec 12,wilsen,#BoikotJNE  Tau gini.. hanya memperbesar para kadrun
Dec 12,Cak Soed,Buzzer ? Jelaskan dong! Seluruh dunia tahu siapa yang dimaksud. Jejak digitalnya bagaimana. #BoikotJNE
Dec 12,M.W.H,Oke fix ya ...  Sebagai seller di beberapa marketplace  gua tutup jasa pengiriman @JNE_ID . Masih ada jasa lain yang lebih baik .  #BoikotJNE
Dec 12,hadawiyah,#shopee #BoikotJNE sama2 menyebalkan parah...  #boikotshopee
Dec 12,Tedy Viryawan I.P.,wkwkwk mantap  saya langsung tutup jasa kirim jne di semua marketplace ... #BoikotJNE
Dec 12,Lanang Asli ,Padahal dulu bulan Agustus 2020 sudah ada kejadian seperti ini  kok mengulangi lagi. postingan dari sdr @B1G_K4y_R3born saya lampirkan biar gak diulang lagi. JNE itu perusahaan  jangan mencari masalah  apalagi hal2 yg sifatnya rasis #BoikotJNE
Dec 12,Putraperkas,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,abdul rohman,waduh kena  #BoikotJNE
Dec 12,James Bakara,Cari uang dari semua pihak  hasilnya buat kadrun. Mau #BoikotJNE terpaksa stop belanja di @LazadaIDCare  karna @LazadaID gak ada pilihan jasa pengirimannya.
Dec 12,Fajrul Azmi Syahputra,"Walaupun tagar #BoikotJNE menggema  aku tetap padamu @JNE_ID ..  ( ◜‿◝ ) Abaikan ada kerikil"" ini"
Dec 12,marsudin_sibarani,Mau Hapus mau Pajang Terus !  Eweh Pengaruhna !  #BoikotJNE .
Dec 12,umar fasyah ( Uki ),#BoikotJNE
Dec 12,Taufik gunah MP,#BoikotJNE
Dec 12,NKRI,Sudah terlalu lama di biarkan.. Besar kepala akhirnya..  #BoikotJNE  komsumen itu raja.. Suka2 kita..
Dec 12,Moesa J Perangin-angin,#BoikotJNE  tembus 12 5 ribu tuit !
Dec 12,starbak saset ,orang-orang buka shopee saya buka shopee  orang-orang masukin keranjang belanjaan saya juga masukin keranjang  orang orang cekout  saya.......   #SHOPEETANAM1212 #BoikotJNE #Shopee1212
Dec 12,Unun Naimah,Sicepat #BoikotJNE ha? ada apa? 
Dec 12,low,#BoikotJNE semoga aja bangkrut lu... Dasar kurir lemottt
Dec 12,Dominoz,kami jadi tau di pihak mana kalian..bangsat kadroen #BoikotJNE
Dec 12,meagniyu,Yang belum tentu kebenarannya  mau sebaik apa itu orang akan tetep dibenci. Tetap maju JNE. Jangan #BoikotJNE
Dec 12,⊱Gerry Dirgantara⊰,Bye bye @JNE_ID  Because u ain't right!   #BoikotJNE
Dec 12,ky,Eh ini napa sih #BoikotJNE trending 1
Dec 12,@nico delanohenryp,#BoikotJNE     Stop pakai jasa JNE..    Yang lain banyak..
Dec 12, Nusantara Raya ,Di...ramenya ...  Dah lama ga pke ni cargo.. Skrang Setia dgn yg lain .. #BoikotJNE mang ada apa kudet gw...
Dec 12,Penikmat BonKla,PARAAH @JNE_ID #BoikotJNE #LazadaGrandShow1212  gw pake @sicepat_ekspres atau J&T aja fix..
Dec 12,Al Capucino ,#BoikotJNE
Dec 12,starbak saset ,orang-orang buka shopee saya buka shopee  orang-orang masukin keranjang belanjaan saya juga masukin keranjang  orang orang cekout  saya.......   #SHOPEETANAM1212 #BoikotJNE #Shopee1212
Dec 12,Unun Naimah,Sicepat #BoikotJNE ha? ada apa? 
Dec 12,low,#BoikotJNE semoga aja bangkrut lu... Dasar kurir lemottt
Dec 12,Dominoz,kami jadi tau di pihak mana kalian..bangsat kadroen #BoikotJNE
Dec 12,meagniyu,Yang belum tentu kebenarannya  mau sebaik apa itu orang akan tetep dibenci. Tetap maju JNE. Jangan #BoikotJNE
Dec 12,⊱Gerry Dirgantara⊰,Bye bye @JNE_ID  Because u ain't right!   #BoikotJNE
Dec 12,ky,Eh ini napa sih #BoikotJNE trending 1
Dec 12,@nico delanohenryp,#BoikotJNE     Stop pakai jasa JNE..    Yang lain banyak..
Dec 12, Nusantara Raya ,Di...ramenya ...  Dah lama ga pke ni cargo.. Skrang Setia dgn yg lain .. #BoikotJNE mang ada apa kudet gw...
Dec 12,Penikmat BonKla,PARAAH @JNE_ID #BoikotJNE #LazadaGrandShow1212  gw pake @sicepat_ekspres atau J&T aja fix..
Dec 12,Al Capucino ,#BoikotJNE
Dec 12,Kopi Susu,Kadrun kadrun uda besar rupanya dan kami br tau anjur nyesel !!!! #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,,Ayo gengs tunggu apa lagiii Segera daftarkan dirimu!!!  Spesial 12.12  #sicepat #BoikotJNE #promo1212 #diskon #Mmmh
Dec 12,Syahrul Romdhoni,Ayo  lockdownJNE #BoikotJNE
Dec 12,Alhady12,Ternyata @JNE_ID Tidak belajar dari kasus ini mlah terkesan pembiaran sehingga semuanya terbongkar. Dag lah kterlaluan inimah #BoikotJNE
Dec 12,Tedy Viryawan I.P.,#BoikotJNE 12 5K 
Dec 12,miftahur rozaq,Kalo emang bener. Aku juga g bakalan pilih jasa ini lagi.  #BoikotJNE
Dec 12,Cak Soed,#BoikotJNE #awasJNEKadrun
Dec 12,tukang air,#boikotJNE  Saatnya indonesia basmi KADRUN.
Dec 12,Keysss,Gw liat liat ni rata rata yg ikutan make hastag ini cuma buat rame ramean aj ni  tanpa tau asal usul dan masalahnya. Kasian sih ya  fitnah Dajjal sekarang udh mulai bertebaran  beruntung banget buat orang yang masih dikasih jalan kebenaran.#BoikotJNE
Dec 12,angyatloho,Ternyata JNE sekongkolan Ama radikal  FPI....busyet dah #BoikotJNE
Dec 12,tri susanto,Saya tidak perlu rangkulanmu #BoikotJNE
Dec 12,Zho3l,#BoikotJNE
Dec 12,(◍•ᴗ•◍) ,#sayamautobat #UntungPakaiTri #BoikotJNE #onepiece998 #TrueBeautyEp2 #PanggilPaksaRiziq #Cyberpunk2077 #DemiRakyatSejahtera #FPIMeresahkanBangsa #HRSHarusDitangkap #IslamLahirkanPemimpinAdil #IndonesiaGiveaway68 #IkatanCinta #Mmmh #usuttuntaspenembakanLASKARFPI #zonauang
Dec 12,rusli agus,Ada apaan sih #BoikotJNE
Dec 12,MARIACRESCENTIABERLIANASOFIANTY✲⁵,Gue baru tahu ada hastag ini  dah ah lain kali ga usah pake JNE lagi  udah gitu pengiriman lama banget anjim #BoikotJNE
Dec 12,Ki_Sarutomo,No @JNE_ID #BoikotJNE
Dec 12,LimaKosongToejoeh,wajib #BoikotJNE #BoikotJNE
Dec 12,Fitria Anggraini,Kenapa harus #BoikotJNE? Gimana nasib karyawan disana? Fyi  jne sering sedekah  pengajian dll. Kasian kan nasib om gue  karena tau gold key perusahaan tsb  jadi saya pengguna setia jne
Dec 12,Syahrul Romdhoni,Sarang dan pendukung Kadrun..jng pake JNE..#BoikotJNE
Dec 12,ricky muhammad yusuf,percuma dihapus juga gw tetep #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,hoghey,JNE KENAPA SIH? Kok ada #BoikotJNE ?????
Dec 12,deny_doang77,Mending di hapus deh dari daftar pengiriman #BoikotJNE
Dec 12,Tedy Viryawan I.P.,auto #BoikotJNE
Dec 12,Satria 'Putra Adam',kuyyyy gas keun #BoikotJNE
Dec 12,NKRI,Ini sdh kelewatan   bukan ranahnya  akibat di cuci otak.. Pasti ada petingginya Kadrun...  #BoikotJNE
Dec 12,72Bidadari,#BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,syd // MO NGAMBIS LAPORAN,Hmm gue lebih pilih #BoikotJNE krn kinerja mereka yg makin kesini makin ga becus sih. Asliii mending jnt atau SiCepat kmn2. Tp gue juga ga lyke sama tokoh2 radikal yg dipost jne si xixixixi.
Dec 12,Long Mas,#BoikotJNE
Dec 12,Muhammad Behri,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,LimaKosongToejoeh,#BoikotJNE #BoikotJNE
Dec 12,BroDewta_News,Harusnya @JNE_ID berterima kasih  sama si haikal ya jen @Je_Ly   bro nongol bentar udah naek TT.  tapi #BoikotJNE #JNEKadrun
Dec 12,Ain R ,Mohon maap  baru tahu kalau di JNE ada ada Haikal Hasan  mulai skr saya putuskan tidak pake jasa JNE.  #BoikotJNE
Dec 12,Ronny irawan,Ada apa ini rubut2??? Ohhh ada kadrun to... #BoikotJNE
Dec 12,Kuifje,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,meca,Gue abis dari goa  apa si gue gak tau kok ini trending  #BoikotJNE
Dec 12,ginting rumahgugung,Eh ternyata kadrun juga #BoikotJNE
Dec 12,ivan dB,Kalo ada JNT ngapain pake JNE#BoikotJNE
Dec 12,UcenGKampunG,#BoikotJNE @JNE_ID KADRUN juga rupanya...  Siap siap nih...
Dec 12,Kakang Prabu,Rangmul mereka yang ingin khilafah di Indonesia #BoikotJNE #BoikotJNE
Dec 12,nalana,Nitip dong ngap biar gua kaya http://shopee.co.id/kukfams #BoikotJNE
Dec 12,Tedy Viryawan I.P.,#BoikotJNE terlanjur trending 
Dec 12,Tiredoflife,Tuh makanya hidup jgn terlalu fanatik  ekstrem  dan radikalis. Hidup tuh yg sedang2 saja  moderat saja  klo beriman ya gaperlu diumbar. Jadinya #BoikotJNE kan...
Dec 12,CariCaplin,#BoikotJNE saklawase
Dec 12,PERCIL,Lu pikir sendiri aja deh! Gak bakal gw pakek jne lg! #BoikotJNE
Dec 12,Giolmi Gioraff,Menurut saya tidak perlu kita boikot JNE. Karena JNE hanya mengadakan pengajian rutin saja. yang ada kemungkinan dengan adanya pengajian agar para kurir atau yang bersangkutan bisa terus semangat dalam pekerjaan nya. #BoikotJNE
Dec 12,Kakang Prabu,Anjay... Ini beneran lo @JNE_ID kapok gue make lo #BoikotJNE #BoikotJNE
Dec 12,TriO_13,Cebong d lawan... Langsung minta maaf  tapi udh terlanjur ngetik #BoikotJNE
Dec 12,deprocx,waduh  #BoikotJNE
Dec 12,ugiwmft,Pantesan ada bebeh itu hahahaha #BoikotJNE
Dec 12,Jonh,#BoikotJNE
Dec 12,Chotim19DTT,#BoikotJNE
Dec 12,RIE,#BoikotJNE ?  ga mikir apa kurir nya pada butuh kerja  bhtuh makan  ?? lagi pandemi gini jangan ngadi2 deh kalian.
Dec 12,Raden,Gara si haikal JNE ketiban sial. #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Tedy Viryawan I.P.,wkwkwk ada #BoikotJNE
Dec 12,Ucul,#BoikotJNE
Dec 12,Putra Dwika Agt,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Yanuar Tumanggor,#BoikotJNE semakin memantapkan saya kalau pihak cebong memang sama gilanya dengan pihak kadrun.  Indonesia  oh Indonesiaku.
Dec 12,darahbiru,Maklum lemot anjing   yang beli bukan Lo doang.  #Nunggu1212 #BoikotJNE #LazadaGrandShow1212 #SHOPEETANAM1212
Dec 12,GUBERNUR TERBODOH,Udah tidak percaya terhadap @JNE_ID   Sepertinya bisnis ini cuman kedok  nyatanya cuman sebagai alat perjuangan Kadrun untuk mengusung Khilafuck ?  Baiklah kalau begitu..  #BoikotJNE
Dec 12,Tha Arioz,Untung skrg lazada udah banyak pakai ninja  Kalo shopee dan toped so pasti pakai yg lain aja   #BoikotJNE
Dec 12,andi dikebon salak,Trs pendapat bieb. Jadi #BoikotJNE  apa enggak ?
Dec 12,Ki_Sarutomo,#BoikotJNE  dah gitu aja
Dec 12,Berpikir_Maksimal,Bocah bar-bar  #Mmmh #BoikotJNE sicepat
Dec 12,amex.id,#BoikotJNE  Apa mungkin selama ini FPI Dana nya dari JNE juga
Dec 12,covid pasti akan berlalu,waktu yg tepat utk promo di kala #BoikotJNE jangan malu2 kasih GA biar mendapat perhatian netizen
Dec 12,GUBERNUR TERBODOH,Rusak sudah image @JNE_ID   Perusahaan ini berbisnis atau mendukung Kadrun ?  #BoikotJNE
Dec 12,Thomas Sino,#BoikotJNE Emang bener?? Gue ganti juga dah
Dec 12,l eko pramono,Pecat tuh admin medsos @JNE_ID malam ini juga  Kadrun akut dipiara #BoikotJNE bersih2 woi  yg kadrun ganti aja kalau nggak mau sadar!
Dec 12,Purbowaseso,Lahh kok..? Ada ap dengan #BoikotJNE  emg jne salah ap..? Serius nanya kok kynya rame bnget ini #BoikotJNE  hmmmt..
Dec 12,꧁ ꦏꦱꦸꦂ ꦏꦥꦸꦏ꧀ ꧂,berangkat... #BoikotJNE  kolab sama perusak ke-Bhinneka-an  auto #BoikotJNE  video BTP gak ngaruh lagi  eneg dan pengen beol sambil teriak.... #BoikotJNE #BoikotJNE  dan #BoikotJNE
Dec 12,Soeparno,paket selalu diambil di kantor. Gak pernah dianterin. #BoikotJNE
Dec 12,Opini Warung Kopi ,- astaghfirullah.. benarkah itu JNE?  - sebelum ada klarifikasi  atau tindakan korektif lebih lanjut  kami #BoikotJNE dulu  - masih banyak yang lain  - titip pesan buat manajemen JNE agar belajar bisa membedakan  agar tidak tertipu hasutan teroris berkedok agama
Dec 12,Bocah Tua Nakal,tadi post si haikal trus dihapus. skarang post pak Basuki  apa @JNE_ID @JNECare gak takut dibilang ekspedisi penjilat  ama netijen??? dah terlanjur lho di hastagin #JNE30Ngadrun #BoikotJNE  adminnya plinplan  ngadrun stengah hati. ntar malah di blok 2 pihak  nyahooo....
Dec 12,Nawan Hernandez,#BoikotJNE  Lanjutkan sampe ampun bosss...ampun bang jagooo...
Dec 12,istrisahJune,Kenapa dah? Mana udh akrab sama abang jne #BoikotJNE
Dec 12,bun johni,Ikut ah #BoikotJNE
Dec 12,Ricky 'quez' Kardjono,Merangkul semua golongan tapi bukan dgn cara memelihara provokator pengadu domba rakyat dong...??  #UninstalJNE #BoikotJNE
Dec 12,Rissaltj,Jne atm kadrun. #BoikotJNE
Dec 12,Romi Juniawan,mau ikutan pake trending tweet  #BoikotJNE #Trending #sicepat
Dec 12,Putra Hakim,udah jne selo aj  jgn takut masih banyak yg dukung dr pada buzzer2 pencari makan itu  #BoikotJNE
Dec 12,Bob,Harus #BoikotJNE
Dec 12,Tukang Kayu,Yg paling murah aja  gw ga mau rugi2 amat. Kalo timbangan berat  badannya sih ga seberapa  timbangan dosanya yg berat.. #BoikotJNE
Dec 12,Salma Anindya,memiliki sifa tersebut? I know it's random. Tapi tiba2 gue pengen ngomong aja apa yg ada d pikiran gue waktu liat trending d twitter #BoikotJNE #SMStopDisrepectingIslam dan sebenernya msh ada bbrp lg. Ada juga masalah abah Rijik yg gausah dibahas lg lah dgn
Dec 12,Nawan Hernandez,Pusing...Pusing.....JNE lg pusinggg... Mimpi apa semalam itu...  Klo #BoikotJNE itu wajar..karena anda berafiliasi dgn kelompok radikal dan kelompok intoleran  Hrs di cek itu karyawan nya Udh terpapar virus intoleran atau blm
Dec 12,Van Marine,#BoikotJNE
Dec 12,l eko pramono,#BoikotJNE di HARBOLNAS!! @tokopedia @bukalapak
Dec 12,12.12.2020,#BoikotJNE meroket
Dec 12,SIDia,#BoikotJNE
Dec 12,Sebutnamakumawar,#BoikotJNE
Dec 12,Toraja asli,Ada apa nih  #BoikotJNE #pakeposaja
Dec 12,Kasur.empuk,Boikot aja boikot #BoikotJNE
Dec 12,LeP,Keknya #JNE bakal tamat deh ga lama  mendingan fokus ke peningkatan pelayanan lagi aja #BoikotJNE
Dec 12,Annisa Siregar,@ShopeeID dan @XLAxiata_Tbk @myXL  emang ajg. Sengaja buat alarm buat buruin 12.12 Eh mala cacat aplikasi dua dua nya! Bgst! Damn -  #BoikotJNE
Dec 12,buzzer balai kontol,#BoikotJNE ternyata sarang kadrun
Dec 12,Achmad Nur Wakhid,Nyong Melu #BoikotJNE
Dec 12,Gabener Abas,#BoikotJNE
Dec 12,yascha66,Ngga ngaruh...biar ada video Ahok seribu kali tetap #BoikotJNE
Dec 12,Van Marine,#BoikotJNE
Dec 12,m ,Biasa ngirim paket setahun sekali sok2an #BoikotJNE 
Dec 12,Dulpoah Komar,Saya memang gak mau make ini  cocok aja di boikot #BoikotJNE
Dec 12,pincuksullay,#KamiPercayaFPITerrorist #UninstalJNE #BoikotJNE
Dec 12,yoyok,#BoikotJNE tenang masih ada #Indopaket @Indomaret
Dec 12,Republic of Cheating,Belanja OnLine kagak ..suka ngirim2 barang juga kagak ko bisa2nya #BoikotJNE ?
Dec 12,Vr13,smoga JNE gak terlibat sama orang2 intoleran lagi. #BoikotJNE
Dec 12,Yahsin Kodrat,#BoikotJNE Tolong di subscribe channel YouTube saya..subscribe itu gratis kok..buat yg subscribe saya doa kan mudah rejeki..Amin
Dec 12,mpus,gimana kalo pake Jet Express aja ? xixi #BoikotJNE
Dec 12,F. Tjg,Knpa lg nih #BoikotJNE ??  Mengapa ada tagar #BoikotJNE ??
Dec 12,pincuksullay,#UninstalJNE #BoikotJNE #KamiPercayaFPITerrorist #FPIMeresahkanBangsa
Dec 12,Gian Luca Vialli Pakpahan,Apa nih yg lg rame #BoikotJNE 
Dec 12,Ki_Sarutomo,Kelar juga lu #BoikotJNE
Dec 12,psy.chot.ic i.dol,#BoikotJNE  Gak usah bingung... Masih ada SiCepat  J&T  AnterAja  Pak Pos... 
Dec 12,bacak_omen,#BoikotJNE
Dec 12,Syahrul Romdhoni,Ayo Lazada bukalapak shoffee tokopedia...jng pake JNE banyak kadrun2 didlamnya.. #BoikotJNE
Dec 12,Muhyadi_inc_™,Bye bye JNE #BoikotJNE 
Dec 12,Tommyhandy,Cebong sok mo  #BoikotJNE  Emang pada belanja online.? Hidup loe aja pada susah.. Pura pura bahagia..
Dec 12,americano ,mau nanya dong   #BoikotJNE ini kenapa?
Dec 12,kelepon syar'i,Yg lagi tren #BoikotJNE  wkwkwkkw
Dec 12,Jalan Benar,#BoikotJNE boikot teroris
Dec 12,Habbieb,#BoikotJNE karena aku cinta SiCepat 
Dec 12,kawankaumaendulu,Ngape nih #BoikotJNE
Dec 12,Nudien,Semoga trending #BoikotJNE kuat 4 hari
Dec 12,Raden,Cukup tau aja.. #BoikotJNE
Dec 12,De,Terimakasih JNE sudah pernah membantu (walaupun jarang) seringnya JNT. Dah lah pindah JNT dan Sicepat seterusnya saja lah  hyung.  #BoikotJNE
Dec 12,G.F Perkasa,Jos #BoikotJNE
Dec 12,Muhammad Aamal Sudiana,Ok fix #BoikotJNE  Merangkul semua sih gak papa ya tapi jangan kelompok radikal juga dirangkul
Dec 12,khoirul fuad,#boikotjne #boikotjne #boikotjne Pilih yang lain klo gini
Dec 12,UTARA,Bagus juga #BoikotJNE  nih
Dec 12,Alexander,Saya mah nggak bakal #BoikotJNE  tapi ya sementara ini pindah ke Wahana karena selain murah  posisinya dekat rumah~
Dec 12,,Ok then #BoikotJNE
Dec 12,Dedy Extel,Pindah ke J&T Express #BoikotJNE
Dec 12,R3VEL,Pastilah #BoikotJNE
Dec 12,KANG ADE REFLEKSI,Daripada #BoikotJNE mendingan boikot sikemensos korupsi 17 m  WTF sih nih ketua kpk agree sir  si juliari telah makan uang korupsi padahal lu teh sudah enak jadi mentri sosial soon sekarang already ini hukuman nya 
Dec 12,zidane,Ayok #BoikotJNE rame2 gw beli online bakal pakai jasa lain aja #BoikotJNE
Dec 12,lelucky,Kasih bintang satu..#UninstalJNE #BoikotJNE
Dec 12,bacak_omen,Hahahhaha... Terlanjur..  #BoikotJNE
Dec 12,Tuti Alawiyah ,#BoikotJNE Baru tau kalo JNE itu berkomplot dng ustadz2 kadrun pengasong khilafah. Nyesel gue  padahal selalu belanja online dan kurir hanya ada dua yg selalu gue pilih  JNE dan J&T.  Sekarang Sudi najis gue pake JNE.  Mulai hari ini gue akan pake J&T aja.
Dec 12,Anangtape,Klu saya capek bolak balik gudang #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,bacak_omen,#BoikotJNE ‍‍‍‍‍
Dec 12,@fiπArif,#BoikotJNE
Dec 12,KuyunG_Kit0,Bacot lu  klo dah begini ngeles nya kayak bajaj #BoikotJNE
Dec 12,andrew,Anda sudah disusupi kadrun yah. Bisnis pengiriman anda ga sehat. Sampah!  Shopee Tokped BL auto ganti ke @sicepat_ekspres . Jangan pake TIKI juga guys  satu grup mereka. #BoikotJNE #BoikotJNE
Dec 12,pieterpitojo,Trending no.1 #BoikotJNE
Dec 12,toni adaoo,Anjay kadrun juga padahal kirimannya oke cepat pula baru tau gue dan fix mulai sekarang #BoikotJNE
Dec 12,Moh Hufron Efendi,Apa karena JNE kurang bagus ya kok orang2 pada #BoikotJNE . Kalau iya mending pindah dan #BoikotJNE
Dec 12,Ammar Alqubais,Tetep #BoikotJNE
Dec 12,Adi,#BoikotJNE
Dec 12,gasparbayoe,setuju #BoikotJNE
Dec 12,Sandi ardiyansyah,@JNE_ID #BoikotJNE
Dec 12,Anangtape,#BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Widwira,#BoikotJNE 
Dec 12,lelucky,Kasih bintang satu...#BoikotJNE
Dec 12,Fadli Umar Zulkarnain,Tidak ada kata maaf bagi kelompok radikal. #BoikotJNE
Dec 12,Ki_Sarutomo,#BoikotJNE
Dec 12,R,Mo undang siapa terserah anda  tapi pake jasa pengirimanmu juga hak konsumen. #BoikotJNE
Dec 12,selayang pandang,Jadi #BoikotJNE
Dec 12,Meryl or Asian Arya Stark,Pada #BoikotJNE trus pada bela @sicepat_ekspres ? Ga salah? Ini namanya doang keren tapi pelayanannya GAK BANGET. Sebagai seller dan buyer GW GAK PERNAH HEPI.    Ada kok ekspedisi yg jauh lebih bagus lagi depannya A belakangnya A. Mantoel itu  cepet sampe barang aman  SELALU.
Dec 12,gasparbayoe,#BoikotJNE
Dec 12,kamaruddin,Pindah ke yang lain tidak jadi gunakan JNE #BoikotJNE
Dec 12,Stephanie,J&T dan Sicepat selalu di hati. #BoikotJNE
Dec 12,Anangtape,#BoikotJNE
Dec 12,Dahlah,yok.. yang udah begadang demi flashsale tp gadapet??? wkwkwkw #PuncakShopee1212 #BoikotJNE #Mmmh
Dec 12,gasparbayoe,#BoikotJNE
Dec 12,Sekjen Sunda Empire,Saya gak mau ikut²an #BoikotJNE om  biarin orang laen aja yg ramein #BoikotJNE
Dec 12,marsudin_sibarani,Tetap #BoikotJNE
Dec 12,Kania Yazayaka,Pantesan KKN isinya #BoikotJNE
Dec 12,Grassroot Idealis,bye...bye @JNE_ID #BoikotJNE
Dec 12,Ricky 'quez' Kardjono,#UninstalJNE #BoikotJNE
Dec 12,Ki_Sarutomo,#BoikotJNE
Dec 12,𝗔𝗯𝗶𝗲 𝗔𝘀𝗰𝗵𝗮𝗿𝗮...™,Jangan ragu #BoikotJNE
Dec 12,Titoherdi12,Bravo JNE no #BoikotJNE.. Saya #PercayaJNE
Dec 12,Achmad Maftuchin,Terus  menolak lupa #BoikotJNE
Dec 12,Lanang Asli ,Semestinya netral namanya perusahaan  apalagi sampai bawa2 Banser  apa urusannya? #BoikotJNE
Dec 12,J Melow,Yess  #BoikotJNE
Dec 12,Bebek Bali ( Iwan Kristanto ),#BoikotJNE  JNE mampuuus bentar lagi bangkrut kaya FPI  #PanggilPaksaRiziq
Dec 12,Ilalang_liar,SHAME ON YOU JNE #BoikotJNE
Dec 12,stratovarius,Ga mau pakai lagi JNE #BoikotJNE
Dec 12,biyung,#BoikotJNE
Dec 12,Moh Hufron Efendi,Kenapa orang2 kok pada #BoikotJNE apa salahnya. Kok sampai  #BoikotJNE
Dec 12,Ida Riyanti,Iya neh nyari agen terdekat ah sicepat #BoikotJNE
Dec 12,Engkong_Hono,Weh kok tagarnya #BoikotJNE  ? Jadi harus nulis #BoikotJNE  ?
